filename,tagid
19240.jpg,"[0, 28, 1, 8, 547]"
19241.jpg,"[0, 1, 222, 9, 8, 123]"
19242.jpg,"[0, 1]"
19243.jpg,"[1, 0, 9, 8]"
19244.jpg,"[0, 1, 752]"
19245.jpg,"[0, 1, 222]"
19246.jpg,"[0, 1, 54, 92]"
19247.jpg,"[0, 14, 1, 52, 222, 11]"
19248.jpg,"[0, 1]"
19249.jpg,"[0, 1]"
1925.jpg,"[0, 1, 14]"
19250.jpg,"[0, 1, 222]"
19251.jpg,"[0, 1]"
19252.jpg,"[0, 1, 9]"
19253.jpg,"[0, 1]"
19254.jpg,"[0, 1, 28]"
19255.jpg,"[0, 1, 54]"
19256.jpg,"[0, 1, 222, 40]"
19257.jpg,"[0, 1, 9]"
19258.jpg,"[0, 1, 8]"
19259.jpg,"[0, 28, 1]"
1926.jpg,"[0, 1]"
19260.jpg,"[0, 1]"
19261.jpg,"[0, 1]"
19262.jpg,"[0, 1, 222, 2, 92]"
19263.jpg,"[0, 1, 9, 222]"
19264.jpg,"[0, 1, 8, 222, 3, 9]"
19265.jpg,"[0, 1, 8, 9]"
19266.jpg,"[0, 9, 8, 1]"
19267.jpg,"[1, 0, 9]"
19268.jpg,[0]
19269.jpg,"[0, 1]"
1927.jpg,"[0, 1, 9, 222]"
19270.jpg,"[0, 85]"
19271.jpg,"[0, 1, 28, 222]"
19272.jpg,"[0, 1, 222, 512]"
19273.jpg,"[0, 1, 222]"
19274.jpg,"[0, 1, 222, 3]"
19275.jpg,"[0, 1]"
19276.jpg,"[0, 1, 9, 222]"
19277.jpg,"[0, 1]"
19278.jpg,"[0, 1, 14]"
19279.jpg,"[0, 1, 8, 222, 9, 3]"
1928.jpg,"[0, 1, 222]"
19280.jpg,"[0, 1, 9, 8]"
19281.jpg,"[0, 49, 1, 222, 9]"
19282.jpg,"[0, 1]"
19283.jpg,"[0, 1, 40]"
19284.jpg,"[0, 1, 8]"
19285.jpg,"[0, 1, 8, 3]"
19286.jpg,"[0, 1, 8, 222, 9]"
19287.jpg,"[0, 1, 28, 222]"
19288.jpg,"[0, 1, 222, 3, 28]"
19289.jpg,"[1, 0, 8, 9, 222, 3]"
1929.jpg,"[0, 8, 1, 9]"
19290.jpg,"[1, 0]"
19291.jpg,"[0, 1, 2, 25]"
19292.jpg,"[0, 1, 11]"
19293.jpg,"[0, 1]"
19294.jpg,"[0, 1]"
19295.jpg,"[0, 1, 8, 28, 3]"
19296.jpg,"[0, 1, 9, 222]"
19297.jpg,"[0, 1]"
19298.jpg,"[0, 1]"
19299.jpg,"[0, 1, 8, 222, 9]"
193.jpg,"[28, 16, 6]"
1930.jpg,"[0, 1, 28, 42, 222]"
19300.jpg,"[0, 1, 222]"
19301.jpg,"[0, 1]"
19302.jpg,"[0, 8, 1, 3]"
19303.jpg,"[1, 0, 8, 9]"
19304.jpg,"[0, 1, 222]"
19305.jpg,"[0, 1]"
19306.jpg,"[0, 1, 11, 14]"
19307.jpg,"[0, 1, 28]"
19308.jpg,"[1, 0, 28]"
19309.jpg,"[0, 1]"
1931.jpg,"[0, 1, 8, 2, 40]"
19310.jpg,"[0, 1, 10, 9, 11]"
19311.jpg,"[0, 1, 10, 2]"
19312.jpg,"[1, 0]"
19313.jpg,"[0, 1]"
19314.jpg,"[0, 9, 1]"
19315.jpg,"[0, 1, 9, 11, 3]"
19316.jpg,"[0, 9, 1, 10]"
19317.jpg,"[0, 1, 11]"
19318.jpg,"[0, 1, 28, 49, 19, 11, 512]"
19319.jpg,"[0, 9, 1]"
1932.jpg,"[0, 1, 9, 3, 222]"
19320.jpg,"[0, 9, 1, 11, 2]"
19321.jpg,"[0, 1, 9]"
19322.jpg,"[0, 1, 2]"
19323.jpg,"[0, 1, 28, 437]"
19324.jpg,"[0, 1]"
19325.jpg,"[0, 1, 8, 40]"
19326.jpg,"[0, 1, 10]"
19327.jpg,"[0, 1, 222, 8, 9]"
19328.jpg,"[0, 9, 1, 8, 12]"
19329.jpg,"[9, 0, 1, 10]"
1933.jpg,"[0, 1, 42, 44]"
19330.jpg,"[28, 0, 1]"
19331.jpg,"[500, 0]"
19332.jpg,"[0, 1, 9, 142, 23, 11, 512]"
19333.jpg,"[0, 1, 8]"
19334.jpg,"[0, 1, 28, 8, 11]"
19335.jpg,"[0, 1, 40, 222]"
19336.jpg,"[0, 9, 1, 10, 2]"
19337.jpg,"[0, 1]"
19338.jpg,"[0, 1, 11]"
19339.jpg,"[0, 10, 1, 11, 22, 7, 2]"
1934.jpg,"[0, 1]"
19340.jpg,"[0, 1, 40, 11]"
19341.jpg,"[0, 1, 14]"
19342.jpg,"[0, 9, 1, 11]"
19343.jpg,"[0, 1, 11, 10, 22]"
19344.jpg,"[9, 0, 1, 11]"
19345.jpg,"[0, 1]"
19346.jpg,"[0, 1, 14]"
19347.jpg,"[0, 1, 7]"
19348.jpg,"[0, 1]"
19349.jpg,"[0, 1, 11]"
1935.jpg,"[0, 1, 12, 222, 14]"
19350.jpg,"[0, 1, 10, 14, 11, 4, 3]"
19351.jpg,"[0, 1, 9]"
19352.jpg,"[0, 1, 8, 28, 222]"
19353.jpg,"[0, 1, 222]"
19354.jpg,"[0, 1, 11]"
19355.jpg,"[1, 0]"
19356.jpg,"[0, 1]"
19357.jpg,"[0, 1, 40, 43]"
19358.jpg,"[0, 1, 22]"
19359.jpg,"[0, 1, 14, 10, 2]"
1936.jpg,"[0, 9, 8, 1]"
19360.jpg,"[9, 0, 1, 10, 222]"
19361.jpg,"[0, 1]"
19362.jpg,"[0, 28, 1, 10, 11, 625]"
19363.jpg,"[0, 1, 10, 2]"
19364.jpg,"[0, 1]"
19365.jpg,"[0, 1, 9]"
19366.jpg,"[28, 1, 0, 222]"
19367.jpg,"[0, 1]"
19368.jpg,"[25, 0, 1]"
19369.jpg,"[0, 1, 42, 222]"
1937.jpg,"[0, 1, 2]"
19370.jpg,"[0, 1, 43]"
19371.jpg,"[0, 1, 8]"
19372.jpg,"[0, 1, 10, 11, 22, 2, 7]"
19373.jpg,"[0, 10, 1, 22, 11, 7, 4]"
19374.jpg,"[0, 1, 9]"
19375.jpg,"[0, 8, 1, 9]"
19376.jpg,"[0, 1]"
19377.jpg,"[0, 204, 1, 135, 25]"
19378.jpg,"[0, 1, 9, 8, 222]"
19379.jpg,"[0, 1]"
1938.jpg,"[0, 1, 14]"
19380.jpg,"[0, 1, 54, 28, 2]"
19381.jpg,"[0, 1]"
19382.jpg,"[0, 1, 11]"
19383.jpg,"[0, 1, 9, 17, 2, 737]"
19384.jpg,"[1, 0]"
19385.jpg,"[0, 1, 14, 11]"
19386.jpg,"[0, 1, 9, 222]"
19387.jpg,"[0, 1, 92, 11]"
19388.jpg,"[0, 9, 1]"
19389.jpg,"[1, 0, 3]"
1939.jpg,"[0, 9, 1, 17, 2, 4]"
19390.jpg,"[0, 1]"
19391.jpg,"[0, 8, 1]"
19392.jpg,"[0, 28, 1]"
19393.jpg,"[0, 9, 1, 222, 11]"
19394.jpg,"[0, 1, 14]"
19395.jpg,"[0, 1, 9, 3, 222]"
19396.jpg,"[1, 0]"
19397.jpg,"[0, 1, 9, 17, 222, 2]"
19398.jpg,"[0, 1, 22]"
19399.jpg,"[0, 1, 11]"
194.jpg,"[0, 1, 43, 222]"
1940.jpg,"[0, 1, 4, 10]"
19400.jpg,"[0, 1, 11, 28, 54, 7]"
19401.jpg,"[0, 75]"
19402.jpg,"[0, 8, 1, 9]"
19403.jpg,"[0, 1, 12, 7]"
19404.jpg,"[0, 1, 11, 44, 7]"
19405.jpg,"[0, 1, 9, 11, 17, 2, 222]"
19406.jpg,"[0, 1]"
19407.jpg,"[0, 1, 10, 9, 7]"
19408.jpg,"[0, 9, 1]"
19409.jpg,"[0, 1]"
1941.jpg,"[0, 1]"
19410.jpg,"[0, 1]"
19411.jpg,"[0, 1, 9, 8, 222]"
19412.jpg,"[0, 1]"
19413.jpg,"[0, 9, 8, 1, 222]"
19414.jpg,"[0, 14, 1, 23, 12, 11, 222, 551]"
19415.jpg,"[0, 1, 9]"
19416.jpg,"[0, 1]"
19417.jpg,"[0, 1, 9, 4]"
19418.jpg,"[0, 1, 9, 11]"
19419.jpg,"[0, 1]"
1942.jpg,"[0, 1, 28, 11, 7, 660]"
19420.jpg,"[0, 1, 9, 222]"
19421.jpg,"[0, 1, 10]"
19422.jpg,"[0, 9, 1, 2, 17]"
19423.jpg,"[0, 1, 9, 222]"
19424.jpg,"[0, 1, 52, 40, 222, 683]"
19425.jpg,"[0, 1, 9]"
19426.jpg,"[0, 1, 3, 54]"
19427.jpg,"[0, 1, 23, 11, 28]"
19428.jpg,"[1, 9, 0, 3, 222]"
19429.jpg,"[9, 0, 1]"
1943.jpg,"[28, 0, 1, 3]"
19430.jpg,"[0, 1, 9, 17, 2, 222]"
19431.jpg,"[0, 1, 9]"
19432.jpg,"[0, 1, 9, 2, 17, 222]"
19433.jpg,"[0, 9, 8, 1, 222]"
19434.jpg,"[0, 1, 8, 123, 222]"
19435.jpg,"[0, 1, 22]"
19436.jpg,"[0, 1, 40]"
19437.jpg,"[0, 1, 222]"
19438.jpg,"[0, 1, 14, 11, 222]"
19439.jpg,"[0, 1, 17, 222]"
1944.jpg,"[0, 1, 14]"
19440.jpg,"[0, 1, 9, 10, 222, 3]"
19441.jpg,"[0, 1, 9, 222]"
19442.jpg,"[0, 1]"
19443.jpg,"[0, 8, 1, 9, 40]"
19444.jpg,"[0, 1]"
19445.jpg,"[0, 1, 14, 8, 222]"
19446.jpg,"[1, 0, 204, 135]"
19447.jpg,"[0, 1, 222, 23, 123, 512]"
19448.jpg,"[0, 1, 222]"
19449.jpg,"[0, 1, 14, 222]"
1945.jpg,"[0, 1, 14]"
19450.jpg,"[0, 8, 1, 9]"
19451.jpg,"[0, 1, 9, 8, 222]"
19452.jpg,"[0, 8, 1, 9, 222]"
19453.jpg,"[0, 1, 9]"
19454.jpg,"[0, 1, 11]"
19455.jpg,"[0, 23, 14, 1]"
19456.jpg,"[0, 14, 1, 222]"
19457.jpg,"[0, 14, 1, 222, 8]"
19458.jpg,"[0, 1]"
19459.jpg,"[0, 1]"
1946.jpg,"[0, 1, 9, 42, 3]"
19460.jpg,"[0, 28, 1, 42, 222]"
19461.jpg,"[0, 1, 9, 2, 222]"
19462.jpg,"[0, 9, 1]"
19463.jpg,"[9, 0, 1]"
19464.jpg,"[0, 1, 40]"
19465.jpg,"[0, 28, 1, 222]"
19466.jpg,"[0, 42, 1, 222, 11]"
19467.jpg,"[0, 1, 70, 40, 11]"
19468.jpg,"[0, 14, 1, 222, 8]"
19469.jpg,"[0, 1, 8]"
1947.jpg,"[0, 40, 1]"
19470.jpg,"[0, 1, 11, 3]"
19471.jpg,"[0, 1, 8, 9, 222]"
19472.jpg,"[0, 1, 40]"
19473.jpg,"[0, 8, 1, 222, 28, 547]"
19474.jpg,"[0, 1, 9, 222, 42, 558]"
19475.jpg,"[0, 1, 8, 28, 11]"
19476.jpg,"[0, 44, 1, 11, 7]"
19477.jpg,"[0, 1, 222, 2]"
19478.jpg,"[0, 42, 1, 222]"
19479.jpg,"[0, 28, 1, 222, 10]"
1948.jpg,"[0, 1, 40]"
19480.jpg,"[0, 1, 204, 135]"
19481.jpg,"[0, 1, 11, 10]"
19482.jpg,"[0, 1]"
19483.jpg,"[0, 1, 22]"
19484.jpg,"[0, 1, 40, 63]"
19485.jpg,"[0, 40, 1, 10]"
19486.jpg,"[0, 1, 10]"
19487.jpg,"[0, 1, 10, 11]"
19488.jpg,"[0, 40, 1, 10, 11, 818]"
19489.jpg,"[0, 8, 1, 222]"
1949.jpg,"[0, 1, 40, 11, 7]"
19490.jpg,"[0, 8, 1, 28, 222]"
19491.jpg,"[0, 1, 62, 222]"
19492.jpg,"[0, 9, 1, 222, 10]"
19493.jpg,"[0, 1, 62]"
19494.jpg,"[0, 1, 40, 10]"
19495.jpg,"[0, 1, 9, 2, 222, 10]"
19496.jpg,"[0, 1, 10, 22]"
19497.jpg,"[0, 1, 40]"
19498.jpg,"[0, 1, 40]"
19499.jpg,"[0, 1, 40]"
195.jpg,"[0, 1, 10, 22]"
1950.jpg,"[0, 1, 28, 42]"
19500.jpg,"[0, 1, 17, 14, 2, 222]"
19501.jpg,"[0, 1, 9]"
19502.jpg,"[0, 9, 1]"
19503.jpg,"[0, 40, 1]"
19504.jpg,"[0, 1, 11, 10]"
19505.jpg,"[0, 1, 9, 222]"
19506.jpg,"[0, 1, 9]"
19507.jpg,"[0, 1, 40, 92]"
19508.jpg,"[0, 1, 222]"
19509.jpg,"[0, 1, 10]"
1951.jpg,"[0, 1, 9, 222]"
19510.jpg,"[0, 1, 28]"
19511.jpg,"[0, 1, 10]"
19512.jpg,"[0, 1, 40, 10, 2]"
19513.jpg,"[0, 14, 1]"
19514.jpg,"[0, 1, 10, 9]"
19515.jpg,"[0, 1, 40]"
19516.jpg,"[0, 1, 222, 10]"
19517.jpg,"[0, 1, 22, 2]"
19518.jpg,"[0, 9, 1]"
19519.jpg,"[0, 1, 9]"
1952.jpg,"[0, 28, 8, 1]"
19520.jpg,"[0, 1, 8, 9]"
19521.jpg,"[0, 40, 1, 222]"
19522.jpg,"[0, 14, 1]"
19523.jpg,"[0, 9, 1, 222, 42]"
19524.jpg,"[0, 1, 40, 10]"
19525.jpg,"[0, 1]"
19526.jpg,"[0, 28, 8, 12, 1, 11, 539]"
19527.jpg,"[0, 1, 10, 54]"
19528.jpg,"[0, 9, 1, 10, 222]"
19529.jpg,"[0, 1, 42, 9]"
1953.jpg,"[0, 42, 1, 9, 558]"
19530.jpg,"[28, 0, 1, 10, 3, 7, 11, 222, 625]"
19531.jpg,"[0, 1, 28, 10]"
19532.jpg,"[0, 1, 9]"
19533.jpg,"[0, 1, 9, 222, 42]"
19534.jpg,"[0, 22, 1, 10, 11]"
19535.jpg,"[0, 25, 1, 204, 63]"
19536.jpg,"[0, 25, 1, 204]"
19537.jpg,"[0, 1, 9]"
19538.jpg,"[0, 1, 40]"
19539.jpg,"[0, 1, 40]"
1954.jpg,"[1, 0, 222, 3, 28, 10]"
19540.jpg,"[0, 1, 9]"
19541.jpg,"[0, 9, 1, 524]"
19542.jpg,"[0, 1]"
19543.jpg,"[0, 40, 1, 63, 10, 222]"
19544.jpg,"[0, 1]"
19545.jpg,"[0, 1, 40]"
19546.jpg,"[0, 1, 9]"
19547.jpg,"[0, 1, 9]"
19548.jpg,"[1, 28, 0]"
19549.jpg,"[0, 1]"
1955.jpg,"[0, 1, 23, 14]"
19550.jpg,"[0, 9, 1]"
19551.jpg,"[0, 1, 11]"
19552.jpg,"[42, 0, 1, 9]"
19553.jpg,"[0, 1, 23, 40]"
19554.jpg,"[0, 1, 23]"
19555.jpg,"[0, 1, 9, 43]"
19556.jpg,"[0, 1, 17, 9, 2, 222]"
19557.jpg,"[0, 1]"
19558.jpg,"[0, 1, 42, 9, 11]"
19559.jpg,"[0, 9, 1, 8]"
1956.jpg,"[0, 14, 1, 17]"
19560.jpg,"[0, 40, 1, 10]"
19561.jpg,"[0, 9, 1, 222]"
19562.jpg,"[0, 1, 222, 9, 512]"
19563.jpg,"[0, 1, 14]"
19564.jpg,"[0, 1, 92, 14, 32]"
19565.jpg,"[0, 9, 1, 8]"
19566.jpg,"[0, 1, 142, 222, 19, 512]"
19567.jpg,"[0, 1, 11, 142, 222, 512]"
19568.jpg,"[0, 1, 3]"
19569.jpg,"[0, 1, 9]"
1957.jpg,"[0, 1, 8, 9]"
19570.jpg,"[0, 14, 1, 222]"
19571.jpg,"[0, 1, 8, 28, 11]"
19572.jpg,"[0, 1, 22]"
19573.jpg,"[0, 28, 1, 8, 11]"
19574.jpg,"[0, 1]"
19575.jpg,"[0, 1, 9, 43]"
19576.jpg,"[0, 8, 1, 9]"
19577.jpg,"[0, 1, 222]"
19578.jpg,"[42, 0, 1, 9]"
19579.jpg,"[0, 1, 14, 42, 663]"
1958.jpg,"[0, 1, 42, 14]"
19580.jpg,"[0, 1, 11]"
19581.jpg,"[0, 1, 8, 9]"
19582.jpg,"[0, 1, 43, 600]"
19583.jpg,"[0, 1, 14, 42]"
19584.jpg,"[0, 1, 9]"
19585.jpg,"[0, 1, 222, 123, 142, 19, 28, 512]"
19586.jpg,"[0, 28, 1, 10]"
19587.jpg,"[0, 1, 42]"
19588.jpg,"[28, 0, 10, 1, 11, 222]"
19589.jpg,"[0, 1, 23]"
1959.jpg,"[25, 0, 1, 204]"
19590.jpg,"[0, 1, 9]"
19591.jpg,"[0, 1, 10, 11, 14]"
19592.jpg,"[0, 1, 9, 23, 222, 19, 512]"
19593.jpg,"[0, 1, 222]"
19594.jpg,"[0, 42, 1, 522]"
19595.jpg,"[0, 1, 9, 222]"
19596.jpg,"[0, 54, 1, 2, 828]"
19597.jpg,"[0, 17, 28, 1, 2, 222]"
19598.jpg,"[0, 8, 28, 1]"
19599.jpg,"[0, 1]"
196.jpg,"[0, 8, 1, 9, 11]"
1960.jpg,"[0, 1, 28]"
19600.jpg,"[40, 0, 1]"
19601.jpg,"[0, 1, 70, 9, 8]"
19602.jpg,"[0, 1, 17, 222]"
19603.jpg,"[0, 1, 8, 9, 547]"
19604.jpg,"[0, 1, 8]"
19605.jpg,"[0, 1, 8, 14, 285]"
19606.jpg,"[0, 9, 1, 10]"
19607.jpg,"[0, 14, 1]"
19608.jpg,"[0, 1, 28, 10, 222]"
19609.jpg,"[0, 1, 11]"
1961.jpg,"[0, 1, 8, 28]"
19610.jpg,"[0, 1, 54, 8]"
19611.jpg,"[0, 1, 22, 2, 17]"
19612.jpg,"[0, 1]"
19613.jpg,"[0, 1, 22, 11]"
19614.jpg,"[0, 1, 8, 665]"
19615.jpg,"[0, 1, 10]"
19616.jpg,"[0, 49, 1, 9, 11, 7, 518]"
19617.jpg,"[0, 1, 14, 23, 222]"
19618.jpg,"[0, 1, 22, 10, 11]"
19619.jpg,"[0, 1]"
1962.jpg,"[0, 1]"
19620.jpg,"[0, 1, 4]"
19621.jpg,"[0, 1, 11, 42, 222]"
19622.jpg,"[0, 8, 1, 54]"
19623.jpg,"[0, 1, 49, 222, 123, 11, 4, 7, 9]"
19624.jpg,[0]
19625.jpg,"[0, 1, 9, 222]"
19626.jpg,"[0, 1, 22, 10, 11, 7]"
19627.jpg,"[0, 1, 7, 11]"
19628.jpg,"[0, 1, 10, 11, 7, 22]"
19629.jpg,"[0, 9, 8, 1]"
1963.jpg,"[0, 1, 222]"
19630.jpg,"[0, 1, 9]"
19631.jpg,"[0, 1, 40, 43]"
19632.jpg,"[0, 1, 9]"
19633.jpg,"[0, 1, 22, 10, 11, 7]"
19634.jpg,"[0, 1, 52]"
19635.jpg,"[0, 9, 1, 17, 2]"
19636.jpg,"[0, 8, 14, 1, 11, 18, 222, 517]"
19637.jpg,"[0, 1, 22]"
19638.jpg,"[0, 1, 222]"
19639.jpg,"[0, 1, 8]"
1964.jpg,"[0, 1, 8, 9]"
19640.jpg,"[0, 1]"
19641.jpg,"[0, 1, 14, 23, 516]"
19642.jpg,"[0, 1, 14, 11]"
19643.jpg,"[0, 1, 40, 11]"
19644.jpg,"[0, 1, 10, 22]"
19645.jpg,"[0, 1, 3, 11, 10]"
19646.jpg,"[0, 1, 8, 9, 63, 519]"
19647.jpg,"[0, 1]"
19648.jpg,"[0, 1, 9, 141, 835]"
19649.jpg,"[14, 0, 1, 17]"
1965.jpg,"[0, 1, 8, 14]"
19650.jpg,"[0, 1, 222]"
19651.jpg,"[0, 1]"
19652.jpg,"[0, 1, 11, 23]"
19653.jpg,"[0, 14, 1]"
19654.jpg,"[0, 1, 28, 43, 222]"
19655.jpg,"[0, 1, 10, 40]"
19656.jpg,"[0, 1, 22]"
19657.jpg,"[0, 8, 1, 9]"
19658.jpg,"[0, 8, 1, 9]"
19659.jpg,"[0, 14, 1, 43, 11]"
1966.jpg,"[0, 1, 14, 2]"
19660.jpg,"[0, 1, 10, 70, 3]"
19661.jpg,"[0, 1, 14, 8]"
19662.jpg,"[0, 22, 10, 1]"
19663.jpg,"[0, 1, 10, 22]"
19664.jpg,"[0, 1, 19]"
19665.jpg,"[0, 9, 1, 141]"
19666.jpg,"[0, 1, 42, 63]"
19667.jpg,"[0, 1, 43, 222]"
19668.jpg,"[0, 1, 11, 285, 3]"
19669.jpg,"[28, 141]"
1967.jpg,"[0, 1]"
19670.jpg,"[0, 9, 1, 141, 835]"
19671.jpg,"[0, 14, 1, 17, 7, 963]"
19672.jpg,"[0, 1, 43, 22, 54]"
19673.jpg,"[0, 1, 10, 11, 7, 54]"
19674.jpg,"[0, 1, 22, 10]"
19675.jpg,"[0, 28, 8, 1, 222]"
19676.jpg,"[0, 1, 70]"
19677.jpg,"[1, 0]"
19678.jpg,"[0, 40, 1]"
19679.jpg,"[0, 1, 40, 43]"
1968.jpg,"[0, 1, 3]"
19680.jpg,"[0, 8, 1, 14, 11, 715]"
19681.jpg,"[0, 1, 22, 63, 3, 17]"
19682.jpg,"[0, 1, 25]"
19683.jpg,"[0, 1]"
19684.jpg,"[0, 14, 1, 63, 43, 11]"
19685.jpg,"[0, 1, 11, 7, 10]"
19686.jpg,"[0, 1, 14]"
19687.jpg,"[0, 1, 22, 11]"
19688.jpg,"[0, 1, 40]"
19689.jpg,"[0, 8, 9, 1]"
1969.jpg,"[0, 1, 8, 9]"
19690.jpg,"[0, 1]"
19691.jpg,"[0, 1, 40, 52, 222, 683]"
19692.jpg,"[0, 1, 141, 28, 3, 12, 11, 864]"
19693.jpg,"[0, 8, 1, 9]"
19694.jpg,"[0, 1, 9, 141]"
19695.jpg,"[0, 1, 14, 222, 23]"
19696.jpg,"[0, 1, 10, 14]"
19697.jpg,"[1, 0]"
19698.jpg,"[0, 1, 10, 70, 28, 3, 625]"
19699.jpg,"[0, 10, 22, 1]"
197.jpg,"[0, 1, 9]"
1970.jpg,"[0, 1, 49]"
19700.jpg,"[0, 28, 1, 8, 222]"
19701.jpg,"[0, 1, 8, 22]"
19702.jpg,"[0, 1, 14, 3]"
19703.jpg,[0]
19704.jpg,"[0, 1, 9, 23]"
19705.jpg,"[0, 1, 52]"
19706.jpg,"[0, 8, 14, 1, 222, 805]"
19707.jpg,"[0, 1, 14]"
19708.jpg,"[0, 42, 1, 9]"
19709.jpg,"[8, 0, 1, 28, 3]"
1971.jpg,"[25, 0, 1, 204]"
19710.jpg,"[0, 1, 23, 14]"
19711.jpg,"[0, 23, 9]"
19712.jpg,"[28, 0, 1, 49, 222, 11]"
19713.jpg,"[0, 1, 14]"
19714.jpg,"[28, 0, 49, 1]"
19715.jpg,"[0, 8, 1, 11]"
19716.jpg,"[0, 1]"
19717.jpg,"[0, 1, 11]"
19718.jpg,"[0, 1, 28]"
19719.jpg,"[0, 1, 14, 8]"
1972.jpg,"[0, 1]"
19720.jpg,"[0, 1, 28, 437]"
19721.jpg,"[0, 1, 25, 204]"
19722.jpg,"[0, 1, 28, 660]"
19723.jpg,"[70, 0, 1, 9]"
19724.jpg,[70]
19725.jpg,"[0, 1, 14]"
19726.jpg,"[0, 1, 23]"
19727.jpg,"[0, 8, 9, 1]"
19728.jpg,"[0, 1, 8, 28, 70]"
19729.jpg,"[0, 1, 8, 14]"
1973.jpg,"[0, 1]"
19730.jpg,"[0, 14, 1, 17, 2]"
19731.jpg,"[0, 14, 1, 222]"
19732.jpg,"[0, 42, 1, 14, 112, 11, 222]"
19733.jpg,"[0, 1]"
19734.jpg,"[0, 1, 25, 204, 135]"
19735.jpg,"[0, 1, 22]"
19736.jpg,"[0, 1, 10]"
19737.jpg,"[25, 0, 1, 204, 135]"
19738.jpg,"[0, 14, 1, 2]"
19739.jpg,"[0, 1]"
1974.jpg,"[0, 1, 40]"
19740.jpg,"[0, 1]"
19741.jpg,"[0, 1]"
19742.jpg,"[0, 1, 14]"
19743.jpg,"[0, 9, 1]"
19744.jpg,"[0, 1, 43, 28, 11, 7]"
19745.jpg,"[0, 1, 70, 9]"
19746.jpg,"[0, 14, 1]"
19747.jpg,"[0, 1, 10, 11, 7]"
19748.jpg,"[0, 1, 7]"
19749.jpg,"[0, 1]"
1975.jpg,"[0, 1, 9]"
19750.jpg,"[0, 1, 49, 9, 11, 222, 3, 7]"
19751.jpg,"[0, 1]"
19752.jpg,"[0, 1]"
19753.jpg,"[0, 1, 14]"
19754.jpg,"[28, 0, 1, 10]"
19755.jpg,"[0, 1]"
19756.jpg,"[0, 1, 8]"
19757.jpg,"[0, 1, 8, 40]"
19758.jpg,"[0, 1, 22]"
19759.jpg,"[0, 1, 44]"
1976.jpg,"[0, 1]"
19760.jpg,"[0, 1]"
19761.jpg,"[0, 1]"
19762.jpg,"[0, 1, 204]"
19763.jpg,"[0, 1]"
19764.jpg,"[0, 40, 1, 2, 11, 818]"
19765.jpg,"[0, 1]"
19766.jpg,"[0, 1, 8]"
19767.jpg,"[0, 1, 8]"
19768.jpg,"[0, 1]"
19769.jpg,"[0, 1, 2, 40]"
1977.jpg,"[0, 1, 25, 11]"
19770.jpg,"[0, 1, 17, 22, 4, 11, 2]"
19771.jpg,"[0, 1]"
19772.jpg,"[0, 1, 14, 2]"
19773.jpg,"[0, 1, 142, 123, 222, 512]"
19774.jpg,"[0, 1, 14]"
19775.jpg,"[0, 1, 23, 9]"
19776.jpg,"[0, 1, 25, 14]"
19777.jpg,"[0, 1, 9]"
19778.jpg,"[0, 1, 9, 141]"
19779.jpg,"[0, 1, 9, 8]"
1978.jpg,"[0, 1, 28, 2]"
19780.jpg,"[0, 1, 8, 9, 547]"
19781.jpg,"[0, 1]"
19782.jpg,"[0, 1, 52, 956]"
19783.jpg,"[0, 1]"
19784.jpg,"[0, 1]"
19785.jpg,"[0, 1, 14, 8]"
19786.jpg,"[0, 1, 2]"
19787.jpg,"[0, 1]"
19788.jpg,"[0, 8, 1, 31, 123, 222, 11]"
19789.jpg,"[0, 1, 17, 2, 11, 555]"
1979.jpg,"[25, 0, 1, 204]"
19790.jpg,"[1, 0, 10, 14]"
19791.jpg,"[0, 1, 22, 10]"
19792.jpg,"[0, 1, 23, 9, 11, 222, 3, 526]"
19793.jpg,"[0, 1, 3]"
19794.jpg,"[0, 1, 752]"
19795.jpg,"[0, 1, 8]"
19796.jpg,"[0, 1]"
19797.jpg,"[0, 1, 92, 222]"
19798.jpg,"[0, 1, 23, 14]"
19799.jpg,"[1, 0, 8]"
198.jpg,"[0, 1, 142, 222, 123, 19, 512]"
1980.jpg,"[0, 1, 8, 9]"
19800.jpg,"[0, 1, 52, 14, 11]"
19801.jpg,"[0, 1, 10, 3]"
19802.jpg,"[0, 1, 40, 49, 222]"
19803.jpg,"[0, 1, 92, 54]"
19804.jpg,"[1, 0, 9, 3, 222]"
19805.jpg,"[0, 1, 11, 7]"
19806.jpg,"[0, 1, 11]"
19807.jpg,"[0, 1, 10]"
19808.jpg,"[0, 17, 1, 11, 54, 2, 32, 7]"
19809.jpg,"[0, 1, 44, 11, 10, 3, 7, 4]"
1981.jpg,"[0, 1, 8, 9]"
19810.jpg,"[0, 14, 42]"
19811.jpg,"[0, 1, 22]"
19812.jpg,"[0, 1]"
19813.jpg,"[0, 1, 14]"
19814.jpg,"[0, 1]"
19815.jpg,"[0, 1, 25, 204]"
19816.jpg,"[0, 1, 8, 14, 7]"
19817.jpg,"[0, 1, 222]"
19818.jpg,"[0, 1]"
19819.jpg,"[0, 1, 43, 23]"
1982.jpg,"[0, 1, 28]"
19820.jpg,"[0, 1]"
19821.jpg,"[0, 1, 8, 547]"
19822.jpg,"[0, 1]"
19823.jpg,"[0, 1, 11, 12]"
19824.jpg,"[0, 28, 1, 222]"
19825.jpg,"[0, 1]"
19826.jpg,"[0, 1]"
19827.jpg,"[0, 1, 14, 11, 10]"
